country,year,exports,imports,resimp,gnp,pgnp,gnpw,pm,px,cpi,pw,exrate,consump,invest,income,pop,reserves,money,trend,pwcpi,importspmpx,pmcpi,pxpw
Malawi,1973,-8.18441,-7.22303,-9.12085,-6.44135,-6.46821624505929,-1.93468,3.53951,4.00068,3.83363,-0.23325,1.00882,-6.54581,-8.0457,-6.68375,8.50795061004931,-16.34388,-7.90019,10,-1.56043575592016,-7.6842,4.31105378598809,4.68278299698809
Malawi,1974,-8.23021,-7.22611,-9.24439,-6.3548,-6.46357638339921,-1.96828,3.83791,4.23615,3.97781,-0.0609,1.03584,-6.5296,-7.76706,-6.55022,8.53660358493606,-16.4705,-7.76321,11,-1.50583949517176,-7.62435,4.46526518598809,4.71946789698809
Malawi,1975,-8.23437,-7.11768,-9.86139,-6.39811,-6.45893652173913,-1.98457,4.03,4.39207,4.12228,0.02754,1.0637,-6.57323,-7.60082,-6.60345,8.56369502506766,-16.97907,-7.88343,12,-1.53533209065202,-7.47975,4.51288748598809,4.76040459698809
Malawi,1976,-8.14293,-7.42821,-10.53114,-6.36856,-6.45429666007905,-1.94049,4.16593,4.50411,4.1648,0.07295,1.12426,-6.50527,-7.87692,-6.58307,8.58821071963512,-17.95935,-7.96018,13,-1.47706804547961,-7.76639,4.60629898598809,4.77165699698809
Malawi,1977,-8.26947,-7.57687,-9.35426,-6.26912,-6.44965679841897,-1.9037,4.27233,4.78077,4.20469,0.13249,1.11184,-6.43022,-7.74221,-6.47696,8.61938873984503,-16.93113,-7.74591,14,-1.46853048634362,-8.08531,4.67281328598809,4.99989329698809
Malawi,1978,-8.33469,-7.07531,-10.13193,-6.27512,-6.44501693675889,-1.86462,4.27553,4.67403,4.30676,0.20736,1.03897,-6.40866,-7.4458,-6.52249,8.64435437225659,-17.20724,-7.82793,15,-1.5635087491445,-7.47381,4.57393988598809,4.88607149698809
Malawi,1979,-8.11124,-7.0911,-10.41195,-6.38031,-6.44037707509881,-1.87369,4.4141,4.57761,4.42963,0.32551,1.00588,-6.45408,-7.65506,-6.69104,8.67556356152902,-17.50305,-7.96505,16,-1.60058930665912,-7.25461,4.58964388598809,4.70387799698809
Malawi,1980,-7.93299,-7.22603,-10.56052,-6.4865,-6.43573721343874,-1.92702,4.60517,4.60517,4.60517,0.45764,1,-6.49946,-7.90759,-6.79092,8.70748295092815,-17.78655,-8.06015,17,-1.6498698979275,-7.22603,4.60517018598809,4.60517018598809
Malawi,1981,-8.19194,-7.5222,-10.69177,-6.4938,-6.43109735177866,-1.92453,4.74927,4.94945,4.7032,0.54502,1.10245,-6.54959,-8.31204,-6.7875,8.73681056506693,-18.21397,-8.04847,18,-1.56298321109097,-7.72238,4.65123668598809,4.76453189698809
Malawi,1982,-8.33099,-7.60284,-11.34585,-6.49209,-6.42645749011858,-1.95756,4.82947,5.04051,4.79579,0.56493,1.29972,-6.51684,-8.35447,-6.77251,8.7653024887482,-18.94869,-8.02784,19,-1.47105053027399,-7.81388,4.63885608598809,4.67106069698809
Malawi,1983,-8.25158,-7.62263,-11.76977,-6.49882,-6.4218176284585,-1.92532,4.92936,5.0535,4.91265,0.57744,1.44662,-6.50834,-8.42964,-6.7667,8.79754848848156,-19.3924,-8.15174,20,-1.46831958606811,-7.74677,4.62187618598809,4.56446069698809
Malawi,1984,-8.06167,-7.7804,-10.38336,-6.46761,-6.41717776679842,-1.87559,5.10132,5.26752,5.02913,0.601,1.74043,-6.58179,-8.45599,-6.74483,8.83025057019925,-18.16376,-8.00015,21,-1.37634067779499,-7.9466,4.67736208598809,4.57001719698809
Malawi,1985,-8.0298,-7.60872,-10.7062,-6.46278,-6.41253790513834,-1.85898,5.1605,5.16845,5.16821,0.59618,2.11686,-6.50376,-8.47087,-6.75291,8.86191700423522,-18.31492,-8.16769,22,-1.32443177227944,-7.61667,4.59745738598809,4.27997445298809
Malawi,1986,-8.09861,-7.92369,,-6.51463,-6.40789804347826,-1.83253,5.41012,,,0.56669,2.29171,,,,8.89357271862931,,,23,-1.41263703313084,-7.79313,4.70900823598809,4.34120478698809
Nigeria,1963,-7.54437,-8.45617,-11.80278,-5.76874,,,3.63631852377478,2.10484678767348,2.86448,,,-5.73536,-7.31304,-5.83327,,-20.25895,-7.85452,,,,,
Nigeria,1964,-7.26448,-8.29255,-11.9502,-5.7304,-5.69884891304348,-2.21541,3.65247,1.92358,2.87243,-0.58577,1.30681,-5.7148,-7.09324,-5.7947,10.8999373545442,-20.24275,-7.71281,1,-0.69295754493162,-6.56366,5.38520948598809,2.69939348598809
Nigeria,1965,-7.06576,-8.24504,-12.00838,-5.74116,-5.68407193675889,-2.16165,3.66076,1.92358,2.91289,-0.56591,1.30681,-5.76352,-6.95823,-5.80622,10.924678153987,-20.25342,-7.69389,2,-0.713557644931619,-6.50786,5.35303998598809,2.67953338598809
Nigeria,1966,-7.03346,-8.35835,-12.06659,-5.79067,-5.66929496047431,-2.1123,3.67856,1.92358,3.00519,-0.53332,1.30681,-5.79841,-7.09388,-5.84923,10.9492433959081,-20.42494,-7.70684,3,-0.77326094493162,-6.60337,5.27854338598809,2.64695008598809
Nigeria,1967,-7.21903,-8.52587,-12.60507,-5.98507,-5.65451798418972,-2.0949,3.68482,1.92358,2.96733,-0.53132,1.30681,-5.95817,-7.36837,-6.05197,10.9735969662752,-21.13094,-7.82913,4,-0.73340644493162,-6.76463,5.32266388598809,2.64494458598809
Nigeria,1968,-7.39369,-8.69838,-12.42247,-6.02865,-5.63974100790514,-2.057,3.66816,1.92358,2.96218,-0.50662,1.30681,-5.99067,-7.49039,-6.10473,10.9987102697587,-21.12085,-7.70945,5,-0.703549144931619,-6.9538,5.31116098598809,2.62025188598809
Nigeria,1969,-7.03119,-8.55666,-12.55581,-5.89539,-5.62496403162055,-2.04203,3.69604,1.92358,3.05965,-0.46834,1.30681,-5.86046,-7.35656,-5.97108,11.0410956893337,-21.11247,-7.61028,6,-0.76273914493162,-6.7842,5.24157178598809,2.58197188598809
Nigeria,1970,-6.70487,-8.20699,-12.5124,-5.72257,-5.61018705533597,-2.06173,3.76103,1.92358,3.18759,-0.43268,1.30681,-5.66655,-7.03222,-5.82622,11.0710033531432,-20.71939,-7.37761,7,-0.855025044931619,-6.36954,5.17861248598809,2.54630598598809
Nigeria,1971,-6.63042,-7.89219,-12.2798,-5.60967,-5.59541007905138,-2.03124,3.81128,2.23357,3.33719,-0.39992,1.30419,-5.65209,-6.74927,-5.777,11.1010695289551,-20.17199,-7.49331,8,-0.973875739515583,-6.31448,5.07925888598809,2.82554218598809
Nigeria,1972,-6.58736,-8.03171,-12.42029,-5.61926,-5.5806331027668,-1.97946,3.82657,2.2324,3.36384,-0.35673,1.20364,-5.64333,-6.69647,-5.7892,11.1312550054278,-20.452,-7.39817,9,-1.03756439907353,-6.43754,5.06789698598809,2.86141538598809
Nigeria,1973,-6.48188,-8.01229,-12.24043,-5.54156,-5.56585612648221,-1.93468,4.00422,2.59803,3.41904,-0.23325,1.20364,-5.60932,-6.72212,-5.80236,11.1618633112414,-20.25272,-7.25891,10,-0.969274599073534,-6.6061,5.19035198598809,3.10357518598809
Nigeria,1974,-6.56523,-7.87127,-10.37349,-4.91149,-5.55107915019763,-1.96828,4.15515,3.59295,3.53718,-0.0609,1.15312,-5.35899,-6.75205,-5.19724,11.1928166148977,-18.24476,-6.81812,11,-0.957954285733505,-7.30907,5.22313408598809,3.96900448598809
Nigeria,1975,-6.80199,-7.2199,-11.20176,-5.06523,-5.53630217391304,-1.98457,4.24985,3.63003,3.8269,0.02754,1.12608,-5.28978,-6.42535,-5.33741,11.2243096233584,-18.42166,-6.70625,12,-1.18295582277642,-6.60008,5.02812508598809,3.94139168598809
Nigeria,1976,-6.72355,-6.94527,-11.62142,-5.08304,-5.52152519762846,-1.94049,4.26695,3.72817,4.04445,0.07295,1.14639,-5.3422,-6.45753,-5.33219,11.2587169144691,-18.56669,-6.62457,13,-1.33723012339255,-6.40649,4.82767185598809,3.97623208598809
Nigeria,1977,-6.74906,-6.78394,-12.14315,-5.1393,-5.50674822134387,-1.9037,4.37409,3.86162,4.22098,0.13249,1.1795,-5.47575,-6.35745,-5.3771,11.2931139188561,-18.92709,-6.55771,14,-1.42574127806191,-6.27147,4.75828605598809,4.02167818598809
Nigeria,1978,-6.84561,-6.79428,-13.12956,-5.23143,-5.49197124505929,-1.86462,4.50291,3.82848,4.39198,0.20736,1.16212,-5.58067,-6.51334,-5.4075,11.3275232277495,-19.92384,-6.76401,15,-1.53670969460603,-6.11985,4.71609960598809,3.92851446598809
Nigeria,1979,-6.79908,-6.94351,-12.11461,-5.20591,-5.4771942687747,-1.87369,4.57306,4.1564,4.49758,0.32551,1.10283,-5.56348,-6.69803,-5.44041,11.3619165695656,-19.05812,-6.81054,16,-1.57653369464795,-6.52685,4.68064596598809,4.19064678598809
Nigeria,1980,-6.93131,-6.87766,-11.75678,-5.17922,-5.46241729249012,-1.92702,4.60517,4.60517,4.60517,0.45764,1,-5.53133,-6.65005,-5.45676,11.3953574062047,-18.63444,-6.55866,17,-1.6498698979275,-6.87766,4.60517018598809,4.60517018598809
Nigeria,1981,-7.41877,-6.63809,-12.96489,-5.35641,-5.44764031620553,-1.92453,4.66602,4.78966,4.79496,0.54502,1.12315,-5.61973,-6.60406,-5.5237,11.4200533107648,-19.60298,-6.64049,18,-1.63615256029846,-6.76173,4.47623338598809,4.58613028598809
Nigeria,1982,-7.73316,-6.82699,-13.65055,-5.44978,-5.43286333992095,-1.95756,4.7122,4.79626,4.86907,0.56493,1.23184,-5.56151,-6.88901,-5.62079,11.4447429793177,-20.47754,-6.64665,19,-1.5979792113799,-6.91105,4.44829868598809,4.48045188598809
Nigeria,1983,-7.75556,-7.05393,-13.9077,-5.63422,-5.41808636363636,-1.92532,4.73971,4.70739,5.0758,0.57744,1.32375,-5.73359,-7.37376,-5.78037,11.4694332418941,-20.96163,-6.74115,20,-1.72023187999402,-7.02161,4.26908118598809,4.30711958598809
Nigeria,1984,-7.62816,-7.23003,-13.36806,-5.91625,-5.40330938735178,-1.87559,4.76189,4.7462,5.40941,0.601,1.39835,-5.90352,-8.01286,-6.04813,11.4941299303859,-20.59809,-6.99622,21,-1.97546302779634,-7.21434,3.95765368598809,4.26754408598809
Nigeria,1985,-7.52538,-7.4052,-13.10565,-5.89847,-5.38853241106719,-1.85898,4.91405,4.83168,5.46298,0.59618,1.63293,-5.91464,-8.17559,-6.04701,11.518818069425,-20.51085,-6.91791,22,-1.87876965074894,-7.32283,4.05623778598809,4.20275448598809
Nigeria,1986,-7.55062,-7.77933,,-5.5998,-5.37375543478261,-1.83253,5.47505,,,0.56669,2.46607,,,,11.543512864238,,,23,-1.54847110753794,-6.93672,4.56477848598809,3.62076318598809
Tanzania,1963,-8.2874,-7.58308,-10.45985,-3.50058,,,3.03447386162623,3.40328654439982,2.63906,,,-3.71151,-5.46461,-3.62166,,-18.04293,-5.31773,,,,,
Tanzania,1964,-8.09119,-7.60904,-10.47613,-3.38207,-3.37792586956522,-2.21541,3.12173,3.41328,2.69867,-0.58577,0.86949,-3.62674,-5.43156,-3.49266,9.37526141408997,-18.08517,-5.28466,1,-0.926636344043998,-7.90059,5.02822718598809,4.59653218598809
Tanzania,1965,-8.07411,-7.55192,-10.51677,-3.39952,-3.41215897233202,-2.16165,3.15119,3.28554,2.75874,-0.56591,0.86949,-3.68146,-5.36046,-3.5162,9.39955478502731,-18.06869,-5.25146,2,-0.966838344043997,-7.68627,4.99761518598809,4.44893018598809
Tanzania,1966,-7.85141,-7.402,-10.63105,-3.43576,-3.44639207509881,-2.1123,3.16082,3.28554,2.85186,-0.53332,0.86949,-3.63444,-5.28034,-3.57015,9.4240798432151,-18.03305,-5.1551,3,-1.027366344044,-7.52672,4.91412618598809,4.41634218598809
Tanzania,1967,-7.9151,-7.51915,-10.61304,-3.52674,-3.48062517786561,-2.0949,3.21708,3.274,2.96682,-0.53132,0.86949,-3.77167,-5.23653,-3.67733,9.44888471986641,-18.13219,-5.27374,4,-1.140324344044,-7.57607,4.85542618598809,4.40280418598809
Tanzania,1968,-7.98562,-7.32834,-10.56273,-3.62,-3.51485828063241,-2.057,3.15119,3.26251,3.11174,-0.50662,0.86949,-3.85888,-5.34594,-3.79099,9.4753933263676,-17.89107,-5.23454,5,-1.260542344044,-7.43966,4.64462218598809,4.36662618598809
Tanzania,1969,-8.0039,-7.42774,-10.50132,-3.74971,-3.54909138339921,-2.04203,3.17036,3.26251,3.26347,-0.46834,0.86949,-3.9975,-5.60715,-3.93158,9.5020393657859,-17.92906,-5.26913,6,-1.373992344044,-7.51989,4.51205918598809,4.32833618598809
Tanzania,1970,-8.01665,-7.23594,-11.0031,-3.70475,-3.58332448616601,-2.06173,3.21708,3.274,3.29806,-0.43268,0.86949,-3.94982,-5.19236,-3.91568,9.52799378292395,-18.23904,-5.21617,7,-1.372923344044,-7.29286,4.52418818598809,4.30416518598809
Tanzania,1971,-8.00785,-7.04807,-11.29986,-3.7119,-3.61755758893281,-2.03124,3.19702,3.30145,3.34392,-0.39992,0.86949,-3.96037,-5.03905,-3.92003,9.55478077824657,-18.34793,-5.12124,8,-1.386034344044,-7.1525,4.45826318598809,4.29885418598809
Tanzania,1972,-7.80737,-7.17547,-10.68364,-3.68187,-3.65179069169961,-1.97946,3.34019,3.26158,3.41773,-0.35673,0.86949,-3.91998,-5.20011,-3.88542,9.58155904135576,-17.85911,-5.05878,9,-1.416645344044,-7.09686,4.52762918598809,4.21579318598809
Tanzania,1973,-7.9841,-7.24557,-10.7158,-3.64796,-3.6860237944664,-1.93468,3.56334,3.53666,3.5172,-0.23325,0.85471,-3.85718,-5.20185,-3.88869,9.60763889075129,-17.96137,-5.02433,10,-1.40978194679441,-7.21889,4.65130918598809,4.38454118598809
Tanzania,1974,-8.39552,-7.24202,-12.2101,-3.64992,-3.7202568972332,-1.96828,3.95861,4.02868,3.69287,-0.0609,0.86853,-3.79572,-5.16267,-3.91213,9.63443094420751,-19.45212,-5.01928,11,-1.39706804951071,-7.31209,4.87090218598809,4.68815518598809
Tanzania,1975,-8.3546,-7.29698,-11.99704,-3.74918,-3.75449,-1.98457,4.02381,3.91559,3.9277,0.02754,0.89675,-3.89342,-5.30429,-4.03265,9.67098805806038,-19.29402,-5.07233,12,-1.51147806049724,-7.18876,4.70128218598809,4.45467018598809
Tanzania,1976,-8.19591,-7.40174,-11.30351,-3.60073,-3.7887231027668,-1.94049,4.03463,4.12408,3.99416,0.07295,1.01969,-3.89754,-5.2317,-3.82609,9.70540255965082,-18.70525,-4.9489,13,-1.40404423839346,-7.49119,4.64564018598809,4.48926718598809
Tanzania,1977,-8.44389,-7.40612,-10.57021,-3.57272,-3.8229562055336,-1.9037,4.15402,4.44066,4.10363,0.13249,1.00903,-3.75519,-5.20252,-3.80564,9.73601535229301,-17.97633,-4.9057,14,-1.4645004245897,-7.69276,4.65554918598809,4.75680018598809
Tanzania,1978,-8.65257,-7.09033,-12.1863,-3.6011,-3.8571893083004,-1.86462,4.28361,4.38182,4.21228,0.20736,0.93772,-3.69325,-4.97958,-3.84049,9.76629248541608,-19.27663,-4.92946,15,-1.57155977992832,-7.18854,4.67650418598809,4.69639418598809
Tanzania,1979,-8.52536,-7.25517,-12.57343,-3.64089,-3.89142241106719,-1.87369,4.46113,4.44606,4.34121,0.32551,1,-3.7775,-5.07944,-3.89644,9.79679298075434,-19.8286,-4.7868,16,-1.5180388979275,-7.2401,4.72508918598809,4.57818118598809
Tanzania,1980,-8.79041,-7.32822,-13.92568,-3.78926,-3.92565551383399,-1.92702,4.60517,4.60517,4.60517,0.45764,1,-3.86223,-5.37183,-4.04568,9.82967969688141,-21.2539,-4.87312,17,-1.6498698979275,-7.32822,4.60517018598809,4.60517018598809
Tanzania,1981,-8.59539,-7.38752,-13.98345,-3.896,-3.95988861660079,-1.92453,4.59417,4.49727,4.8331,0.54502,1.00976,-4.00894,-5.52122,-4.14049,9.86094548578946,-21.37097,-4.8925,18,-1.78070921907371,-7.29062,4.36623418598809,4.40016818598809
Tanzania,1982,-8.83974,-7.42388,-15.31804,-4.01175,-3.99412171936759,-1.95756,4.65386,4.5145,5.0876,0.56493,1.13171,-4.08028,-5.69025,-4.23965,9.89227507701337,-22.74192,-4.99079,19,-1.90127213471275,-7.28452,4.17142418598809,4.28347818598809
Tanzania,1983,-8.96933,-7.69042,-13.66549,-4.12119,-4.02835482213439,-1.92532,4.78125,4.70946,5.3269,0.57744,1.35854,-4.24525,-6.38625,-4.35907,9.92368240682281,-21.35591,-5.13746,20,-1.94539730423674,-7.61863,4.05950718598809,4.28323218598809
Tanzania,1984,-8.9474,-7.60991,-13.45747,-4.23993,-4.06258792490119,-1.87559,5.07212,4.997,5.63586,0.601,1.86586,-4.41228,-6.43727,-4.4814,9.95498846786896,-21.06738,-5.27531,21,-1.91347682511228,-7.53479,4.04142818598809,4.22991118598809
Tanzania,1985,-9.17597,-7.49833,-14.12148,-4.2913,-4.09682102766798,-1.85898,5.17787,5.0236,5.92345,0.59618,2.13415,-4.4224,-6.48824,-4.50349,9.98626511707709,-21.61981,-5.35127,22,-2.07154245698399,-7.34406,3.85958818598809,4.12697918598809
Tanzania,1986,-9.11244,-7.5825,,-4.32902,-4.13105413043478,-1.83253,5.90471,,,0.56669,3.98781,,,,10.0175750124009,,,23,-1.75635868989165,-7.42794,4.30592218598809,4.25785918598809
Zambia,1963,-5.61375,-5.33851,-8.0223,-5.39471,,,2.23021854428567,3.518288667412,3.14587,,,-5.67479,-6.99397,-5.81352,,-13.36081,-7.07376,,,,,
Zambia,1964,-6.04302,-5.16131,-8.27153,-5.29898,-4.7733377173913,-2.21541,2.25597,3.63452,3.17597,-0.58577,0.90489,-5.61292,-7.3179,-5.73913,8.1886891244442,-13.43284,-6.93833,1,-1.36401400755847,-6.53986,3.68517268598809,4.77787796598809
Zambia,1965,-6.00725,-5.20493,-8.58681,-4.97431,-4.80401136363637,-2.16165,2.57013,3.69696,3.25386,-0.56591,0.90489,-5.39448,-6.32115,-5.36174,8.21608809863232,-13.79174,-6.79721,2,-1.42205050755847,-6.33176,3.92144878598809,4.82045146598809
Zambia,1966,-6.17113,-5.23389,-8.70363,-4.92683,-4.83468500988142,-2.1123,2.72762,4.09447,3.35131,-0.53332,0.90489,-5.3965,-6.09786,-5.24728,8.24275634571448,-13.93752,-6.6203,3,-1.48690810755847,-6.60074,3.98148458598809,5.18537386598809
Zambia,1967,-6.1882,-5.26293,-9.09844,-4.8644,-4.86535865612648,-2.0949,2.94959,4.03677,3.4002,-0.53132,0.90489,-5.24876,-5.98734,-5.22629,8.26873183211774,-14.36137,-6.54159,4,-1.53379770755847,-6.35011,4.15456218598809,5.12567426598809
Zambia,1968,-6.19751,-5.20538,-9.22306,-4.89667,-4.89603230237154,-2.057,3.00674,4.13654,3.50255,-0.50662,0.90489,-5.32327,-5.9749,-5.25366,8.30647216010059,-14.42844,-6.42626,5,-1.61145060755847,-6.33518,4.10936758598809,5.20074136598809
Zambia,1969,-5.95642,-5.31088,-8.49639,-4.71199,-4.9267059486166,-2.04203,2.965,4.34597,3.52695,-0.46834,0.90489,-5.3729,-6.3846,-5.10517,8.32360844234357,-13.80727,-6.21533,6,-1.59756420755847,-6.69185,4.04322048598809,5.37189776598809
Zambia,1970,-6.22615,-5.34613,-8.29994,-4.79331,-4.95737959486166,-2.06173,3.07295,4.34758,3.55249,-0.43268,0.90489,-5.34867,-6.02389,-5.26804,8.35467426191846,-13.64607,-6.03849,7,-1.58744570755847,-6.62076,4.12563438598809,5.33784626598809
Zambia,1971,-6.27216,-5.28063,-9.0666,-4.96692,-4.98805324110672,-2.03124,3.11769,4.02193,3.61119,-0.39992,0.90489,-5.34038,-5.91474,-5.29617,8.38708450606922,-14.34723,-6.23959,8,-1.61338590755847,-6.18487,4.11167428598809,4.97943606598809
Zambia,1972,-6.16268,-5.36554,-9.64447,-4.93447,-5.01872688735178,-1.97946,3.17827,4.00562,3.66074,-0.35673,0.90493,-5.31603,-5.91806,-5.20833,8.41847721847708,-15.01001,-6.25218,9,-1.61970610426752,-6.19289,4.12270308598809,4.91989166598809
Zambia,1973,-6.28834,-5.66328,-9.47277,-4.74943,-5.04940053359684,-1.93468,3.30658,4.40719,3.72328,-0.23325,0.82649,-5.38002,-6.03523,-5.01581,8.45105338891169,-15.13605,-6.15891,10,-1.6494377789353,-6.76389,4.18847448598809,5.28864976598809
Zambia,1974,-6.30711,-5.53986,-10.0114,-4.70279,-5.0800741798419,-1.96828,3.52041,4.59037,3.80109,-0.0609,0.81517,-5.3356,-5.74854,-5.11327,8.48260174664662,-15.55126,-6.19986,11,-1.56868421646337,-6.60982,4.32449458598809,5.31327446598809
Zambia,1975,-6.43056,-5.60549,-10.36332,-4.99764,-5.11074782608696,-1.98457,3.73508,4.12947,3.89772,0.02754,0.81517,-5.26148,-5.95075,-5.3198,8.5131851700187,-15.96881,-6.21331,12,-1.57687381646337,-5.99988,4.44253528598809,4.76393486598809
Zambia,1976,-6.28617,-5.98062,-10.44974,-5.02771,-5.14142147233202,-1.94049,3.84802,4.31948,4.06988,0.07295,0.91446,-5.40476,-6.50372,-5.29694,8.54480835844921,-16.43036,-6.18095,13,-1.58868626978382,-6.45208,4.38331208598809,4.79358536598809
Zambia,1977,-6.4316,-6.03721,-10.80535,-5.19652,-5.17209511857708,-1.9037,3.98824,4.38969,4.25035,0.13249,1.0005,-5.47996,-6.63014,-5.48222,8.57546209954021,-16.84256,-6.27533,14,-1.61970340288585,-6.43866,4.34306258598809,4.71433680598809
Zambia,1978,-6.60245,-6.38415,-10.91864,-5.31235,-5.20276876482214,-1.86462,4.1998,4.44875,4.40207,0.20736,1.01445,-5.51953,-6.72311,-5.61591,8.60703389541603,-17.30279,-6.54858,15,-1.68271059022058,-6.6331,4.40290208598809,4.68467289998809
Zambia,1979,-6.39943,-6.35907,-10.79753,-5.22072,-5.23344241106719,-1.87369,4.37714,4.7465,4.49424,0.32551,1.00596,-5.51437,-7.20823,-5.47714,8.63941082414049,-17.1566,-6.41374,16,-1.66512130847187,-6.72843,4.48807128598809,4.87269646598809
Zambia,1980,-6.34703,-6.28737,-11.18326,-5.20261,-5.26411605731225,-1.92702,4.60517,4.60517,4.60517,0.45764,1,-5.46078,-6.70427,-5.48645,8.67077227934454,-17.47063,-6.46391,17,-1.6498698979275,-6.28737,4.60517018598809,4.60517018598809
Zambia,1981,-6.46678,-6.31852,-11.45054,-5.24963,-5.29478970355731,-1.92453,4.6357,4.48576,4.73795,0.54502,1.10119,-5.35243,-6.9261,-5.51295,8.70217786562968,-17.76906,-6.55206,18,-1.59887280468496,-6.16858,4.50292318598809,4.30199586598809
Zambia,1982,-6.42537,-6.1687,-11.59214,-5.39004,-5.32546334980237,-1.95756,4.65055,4.41512,4.85359,0.56493,1.17702,-5.4834,-7.18574,-5.66325,8.73584667745758,-17.76084,-6.41033,19,-1.62800999744029,-5.93327,4.40212998598809,4.14484426598809
Zambia,1983,-6.42034,-6.46484,-11.36786,-5.4644,-5.35613699604743,-1.92532,4.88598,4.74371,5.03305,0.57744,1.58585,-5.60137,-7.44929,-5.75968,8.77012852753818,-17.8327,-6.52883,20,-1.49682747674118,-6.32257,4.45810668598809,4.16279206598809
Zambia,1984,-6.59929,-6.58775,-11.42352,-5.60518,-5.38681064229249,-1.87559,5.37654,5.28662,5.31812,0.601,2.66294,-5.82253,-7.53661,-5.87203,8.80327398250105,-18.01127,-6.68102,21,-1.24002687232963,-6.49783,4.66359358598809,4.16383243598809
Zambia,1985,-6.73774,-6.66692,-10.08072,-5.58871,-5.41748428853755,-1.85898,6.34968,6.3003,5.61203,0.59618,7.228,-5.75234,-7.48851,-5.84256,8.83680988239837,-16.74764,-6.79726,22,-0.540227545197517,-6.61754,5.34281618598809,4.18380016598809
Zambia,1986,-7.00785,-6.97119,,-5.47159,-5.44815793478261,-1.83253,6.66965,,,0.56669,9.26274,,,,8.87024156729927,,,23,-0.737929916709801,-6.77394,5.24654558598809,4.13736026598809
Uruguay,1963,-6.24115,-6.38107,-7.66775,-1.78086,,,-4.01592073368547,-3.92720120222888,-3.21888,,,-1.92305,-3.79273,-1.95263,,-14.04882,-2.86431,,,,,
Uruguay,1964,-6.23582,-6.30614,-7.79191,-1.49486,-1.36999293478261,-2.21541,-3.58212,-3.45849,-2.81341,-0.58577,0.00143000000000004,-1.60743,-3.69547,-1.65382,7.8935720735049,-14.09805,-2.62093,1,-1.82477773263779,-6.42977,3.83645518598809,4.13557318598809
Uruguay,1965,-6.20116,-6.61368,-7.56963,-1.45226,-1.3649740513834,-2.16165,-3.27257,-3.15049,-2.52573,-0.56591,0.00218000000000007,-1.63142,-3.66864,-1.59804,7.90470391387375,-14.18331,-2.51904,2,-1.67094730010861,-6.73576,3.85832518598809,4.00318318598809
Uruguay,1966,-6.28325,-6.56007,-7.68188,-1.30861,-1.35995516798419,-2.1123,-2.56193,-2.41818,-1.96611,-0.53332,0.0040300000000002,-1.48539,-3.4212,-1.4386,7.91935615429698,-14.24195,-2.76379,3,-1.58352880095099,-6.70382,4.00935118598809,4.08796018598809
Uruguay,1967,-6.38009,-6.49084,-7.78934,-1.4264,-1.35493628458498,-2.0949,-2.24796,-2.13889,-1.38629,-0.53132,0.00605000000000011,-1.57125,-3.40109,-1.56123,7.89729647259589,-14.28018,-2.73846,4,-1.75505690486687,-6.59991,3.74350218598809,3.95722018598809
Uruguay,1968,-6.24292,-6.55676,-7.69627,-1.40604,-1.34991740118577,-2.057,-1.43064,-1.33823,-0.57982,-0.50662,0.0132300000000001,-1.52674,-3.68716,-1.54239,7.90100705199242,-14.25303,-3.08625,5,-1.75440419878277,-6.64917,3.75434818598809,3.95162418598809
Uruguay,1969,-6.09908,-6.3632,-7.82497,-1.30489,-1.34489851778656,-2.04203,-1.36553,-1.34062,-0.40048,-0.46834,0.0140100000000001,-1.41675,-3.5154,-1.43273,7.90470391387375,-14.18817,-2.87449,6,-1.83818581656071,-6.38811,3.64011518598809,3.85321818598809
Uruguay,1970,-6.06966,-6.24116,-8.05877,-1.26978,-1.33987963438735,-2.06173,-1.31751,-1.25905,-0.24846,-0.43268,0.0140100000000001,-1.38312,-3.44446,-1.39858,7.91205685154897,-14.29993,-2.85096,7,-1.95454181656071,-6.29962,3.53611818598809,3.89913218598809
Uruguay,1971,-6.31512,-6.28863,-8.03158,-1.27677,-1.33486075098814,-2.03124,-1.23596,-1.10795,-0.0408200000000001,-0.39992,0.0142800000000001,-1.40507,-3.36536,-1.41169,7.91571316288577,-14.32021,-2.62427,8,-2.11033321999819,-6.41664,3.41003218598809,3.99842218598809
Uruguay,1972,-6.23883,-6.48968,-7.79137,-1.33988,-1.32984186758893,-1.97946,-0.45288,-0.11768,0.52473,-0.35673,0.0294300000000001,-1.45337,-3.46946,-1.47925,7.91935615429698,-14.28105,-2.73211,9,-1.90953861466425,-6.82488,3.62755718598809,4.22246218598809
Uruguay,1973,-6.67007,-6.3869,-7.96009,-1.28953,-1.32482298418972,-1.93468,0.25208,0.94233,1.19997,-0.23325,0.0472000000000001,-1.41794,-3.35394,-1.42283,7.92298592247931,-14.34699,-2.86731,10,-1.98890928431812,-7.07715,3.65728218598809,4.68669218598809
Uruguay,1974,-6.67423,-6.37863,-8.55224,-1.27681,-1.31980410079051,-1.96828,1.10887,1.40805,1.77156,-0.0609,0.0650000000000001,-1.36878,-3.44642,-1.41142,7.9266025630803,-14.93087,-2.91238,11,-2.068160907014,-6.67781,3.94247718598809,4.65993718598809
