cusip,year,ikn,qn
725701,1985,0.05390961,-1.19680242
747419,1951,0.1512443,-1.05680594
747419,1952,0.19613594,-1.00073754
747419,1953,0.07763853,-0.99715653
747419,1954,0.09649958,-1.30790732
747419,1955,0.03824656,-0.99880306
747419,1956,0.05880553,-0.98667256
747419,1957,0.04972736,-1.19212808
747419,1958,0.02832449,-1.55180882
747419,1959,0.04727987,-1.51681286
747419,1960,0.04429955,-1.53490723
747419,1961,0.05808315,-1.51181207
747419,1962,0.05192265,-1.26216299
747419,1963,0.07637788,-1.42348096
747419,1964,0.05486783,-0.72008783
747419,1965,0.09113881,-0.28208501
747419,1966,0.1547911,0.79929454
747419,1967,0.12019019,0.51086075
747419,1968,0.10524143,0.97913004
747419,1969,0.12369013,1.98237342
747419,1970,0.15188026,2.31625153
747419,1971,0.36755982,3.90572412
747419,1972,0.12086029,4.68572265
747419,1973,0.12994347,6.67780554
747419,1974,0.13032053,2.23057483
747419,1975,0.10417909,0.54233299
747419,1976,0.18300473,-0.00377205
747419,1977,0.16955636,0.66791812
747419,1978,0.10198261,-0.23489961
747419,1979,0.08835213,-0.56569634
747419,1980,0.08358582,-0.30058349
747419,1981,0.07465857,-0.11538373
747419,1982,0.07597578,-0.89917017
747419,1983,0.07500945,-0.7474841
747419,1984,0.09782795,-0.65831189
747419,1985,0.08910046,-0.55736851
749285,1951,0.22717409,1.46128036
749285,1952,0.22097118,2.94720829
749285,1953,0.25139194,4.05390061
749285,1954,0.24106046,2.0914433
749285,1955,0.20707512,5.25227173
749285,1956,0.30631139,6.81915993
749285,1957,0.17739396,3.14839893
749285,1958,0.13034402,1.84061885
749285,1959,0.21420493,5.13245065
749285,1960,0.26541583,8.4147362
749285,1961,0.23962986,5.05894486
749285,1962,0.22482486,5.15067537
749285,1963,0.22744154,5.21396422
749285,1964,0.28670697,10.08995467
749285,1965,0.30270422,10.52457082
749285,1966,0.41675202,13.50455204
749285,1967,0.54311311,8.688806
749285,1968,0.42353452,7.82215671
749285,1969,0.35856221,4.00195307
749285,1970,0.21926086,1.10073147
749285,1971,0.26351978,0.57606327
749285,1972,0.22488629,1.51618122
749285,1973,0.2649499,1.18602187
749285,1974,0.26140174,-0.58047084
749285,1975,0.19837946,-1.08766
749285,1976,0.20530837,-0.85102328
749285,1977,0.20658911,-0.61529446
749285,1978,0.22682524,-0.81160049
749285,1979,0.22720432,-0.98408339
749285,1980,0.23089176,-1.06922243
749285,1981,0.22719243,-0.91217989
749285,1982,0.19246469,-1.08528144
749285,1983,0.20088967,-0.925099
749285,1984,0.21094045,-0.73658029
749285,1985,0.07265215,-0.80871625
755111,1951,0.32197089,-1.82078278
755111,1952,0.43921279,-2.03911171
755111,1953,0.23640646,-0.17254862
755111,1954,0.2199022,-2.40073503
755111,1955,0.279722,1.76017818
755111,1956,0.33420865,1.84748288
755111,1957,0.19703096,1.57788327
755111,1958,0.34179576,1.8712084
755111,1959,0.37440222,16.92776012
755111,1960,0.43834506,10.64571291
755111,1961,0.42555584,3.50270514
755111,1962,0.21742303,3.58382852
755111,1963,0.1955149,0.98869501
755111,1964,0.22638189,-0.90120771
755111,1965,0.25955929,-0.76718988
755111,1966,0.40687263,3.56931409
755111,1967,0.37077245,6.95251063
755111,1968,0.37044599,19.58192883
755111,1969,0.4048555,14.05206342
755111,1970,0.32929454,4.49024696
755111,1971,0.18388055,2.59255633
755111,1972,0.20907308,4.36130959
755111,1973,0.24705327,2.93849867
755111,1974,0.33922408,1.7976151
755111,1975,0.32798507,0.03395823
755111,1976,0.25987416,1.98849297
755111,1977,0.30751801,2.8067961
755111,1978,0.34605834,2.51769754
755111,1979,0.35925967,3.14306994
755111,1980,0.34028882,4.24983948
755111,1981,0.28790101,8.79113815
755111,1982,0.25935036,3.56119201
755111,1983,0.25563305,3.77304982
755111,1984,0.32290615,3.0668068
755111,1985,0.24863552,2.02797812
761406,1951,0.08189433,-1.26852234
761406,1952,0.07823113,-1.53960848
761406,1953,0.05250151,-1.37050418
761406,1954,0.10592512,-1.1840196
761406,1955,0.13803404,0.55306815
761406,1956,0.16615527,0.40104309
761406,1957,0.10983177,-0.29791388
761406,1958,0.03735374,-1.57788476
761406,1959,0.00882409,0.0098886
761406,1960,0.01109704,0.65371855
761406,1961,0.02146684,-0.5570981
761406,1962,0.03012467,-0.10274872
761406,1963,0.06209003,-1.00455423
761406,1964,0.05662387,0.48744059
761406,1965,0.16669862,-0.5296001
761406,1966,0.33904118,1.77648389
761406,1967,0.40994959,0.60686012
761406,1968,0.13450954,2.71309738
761406,1969,0.32272262,2.65711059
761406,1970,0.31100808,0.21773235
761406,1971,0.13330345,-0.32843887
761406,1972,0.01993671,-0.60546944
761406,1973,0.03879456,-0.69793724
761406,1974,0.02703403,-0.8060507
761406,1975,0.0136404,-1.12851685
761406,1976,0.02444696,-1.39192139
761406,1977,0.03465553,-1.39813308
761406,1978,0.04585642,-1.42675551
761406,1979,0.05016348,-1.23057762
761406,1980,0.04054879,-1.33718867
761406,1981,0.02336882,-1.43263763
761406,1982,0.01596801,-1.55746814
761406,1983,0.00922792,-2.20427523
761406,1984,0.01620575,-2.14119216
761406,1985,0.02201511,-2.38031312
761688,1951,0.18875933,-0.42000097
761688,1952,0.13732322,-0.48868868
761688,1953,0.23627381,-0.95017967
761688,1954,0.06639916,-0.80342668
761688,1955,0.09413154,0.22025647
761688,1956,0.14093684,1.12055214
761688,1957,0.20669722,1.70633042
761688,1958,0.11499036,-0.68957506
761688,1959,0.10180508,1.31512499
761688,1960,0.12268968,3.98833769
761688,1961,0.04173696,1.49528961
761688,1962,0.19536247,1.21388193
761688,1963,0.15220677,-0.62104412
761688,1964,0.12627878,0.21953714
761688,1965,0.16886443,0.61699668
761688,1966,0.16802431,2.06617704
761688,1967,0.18689639,0.99011389
761688,1968,0.18168622,4.13970215
761688,1969,0.21046991,2.14582963
761688,1970,0.23071991,-0.33073597
761688,1971,0.21496262,-0.17183269
761688,1972,0.11806922,0.92693504
761688,1973,0.139382,1.06118154
761688,1974,0.17089741,-1.29488727
761688,1975,0.17994508,-2.06981723
761688,1976,0.15254498,-1.37102181
761688,1977,0.1760813,-0.01314046
761688,1978,0.16412415,0.40940017
761688,1979,0.18713232,-0.3775773
761688,1980,0.23680195,-0.3930545
761688,1981,0.16754956,-0.40572525
761688,1982,0.11469853,-0.76536451
761688,1983,0.04847114,-1.07578892
761688,1984,0.0770802,-0.39497027
761688,1985,0.09048514,-0.75540348
761763,1951,0.29157568,-0.41335073
761763,1952,0.05060291,0.22819702
761763,1953,0.22080629,1.16233948
761763,1954,0.06616747,0.3698429
761763,1955,0.08514314,1.45127264
761763,1956,0.23453705,3.53472091
761763,1957,0.27936986,3.27911259
761763,1958,0.23274081,0.54633587
761763,1959,0.1461657,2.81789063
761763,1960,0.06266588,3.39217587
761763,1961,0.0916293,1.60673444
761763,1962,0.08476441,0.94611955
761763,1963,0.06003263,-0.17450158
761763,1964,0.06304604,0.32839822
761763,1965,0.13207775,0.40804149
761763,1966,0.19657872,1.24887979
761763,1967,0.17199412,0.923274
761763,1968,0.1509594,0.90628508
761763,1969,0.13590262,0.41872111
761763,1970,0.08426864,-0.41895768
761763,1971,0.09383932,-0.50217627
761763,1972,0.06990485,-0.79990003
761763,1973,0.08353082,-0.83731366
761763,1974,0.07981766,-0.84029488
761763,1975,0.07795709,-1.20639578
761763,1976,0.05404986,-1.22658568
761763,1977,0.05830015,-0.87778169
761763,1978,0.0897933,-1.15911876
761763,1979,0.11760989,-1.18519251
761763,1980,0.11963896,-1.22934144
761763,1981,0.08933335,-1.20703202
761763,1982,0.08623429,-1.38885905
761763,1983,0.10153635,-1.24877
761763,1984,0.15153685,-0.80939473
761763,1985,0.07533773,-0.86643974
770553,1951,0.2037879,-1.72286636
770553,1952,0.24340885,-1.31858034
770553,1953,0.16007028,-0.60055848
770553,1954,0.14533606,-0.52995725
770553,1955,0.16661053,1.80621364
770553,1956,0.16357791,0.04314088
770553,1957,0.19917321,0.58280179
770553,1958,0.19078017,-0.78100247
770553,1959,0.27069285,1.49918043
770553,1960,0.27208256,0.17521626
770553,1961,0.13451842,-0.84144523
770553,1962,0.14135164,-1.53427877
770553,1963,0.22200562,-1.57906904
770553,1964,0.16140943,-1.74933378
770553,1965,0.28842235,-0.78757728
770553,1966,0.32309586,1.31632412
770553,1967,0.32376508,1.13576984
770553,1968,0.21569287,0.93311312
770553,1969,0.16113303,3.4230932
770553,1970,0.15950118,0.64823009
770553,1971,0.18157332,-0.0758284
770553,1972,0.1246136,-0.20306053
770553,1973,0.14905356,-0.57751315
770553,1974,0.1991964,-2.12518815
770553,1975,0.10921121,-2.22113134
770553,1976,0.10888751,-1.73809834
770553,1977,0.14161161,-1.37438301
770553,1978,0.24137207,-1.13649249
770553,1979,0.18746976,-1.19391649
770553,1980,0.1319835,-1.1251519
770553,1981,0.1551557,-0.98297599
770553,1982,0.16001213,-0.2466864
770553,1983,0.16868954,-0.72284819
770553,1984,0.26095738,0.97598028
770553,1985,0.1162796,0.42676075
774347,1951,0.66374657,3.37998251
774347,1952,0.42663641,0.08803117
774347,1953,0.29413754,-0.0084454
774347,1954,0.27339096,0.3477444
774347,1955,0.39575249,10.56362449
774347,1956,0.50360138,17.76059664
774347,1957,0.3314831,8.4218643
774347,1958,0.23671897,2.92825285
774347,1959,0.38264721,6.3593327
774347,1960,0.31151825,2.92374273
774347,1961,0.29815048,4.60286691
774347,1962,0.30293148,6.61553654
774347,1963,0.3827448,6.65830576
774347,1964,0.29538042,2.23677779
774347,1965,0.21508213,2.16139871
774347,1966,0.21397536,2.24832069
774347,1967,0.37021205,0.70495445
774347,1968,0.36322006,4.2865323
774347,1969,0.27655287,3.24066622
774347,1970,0.21721417,-0.94309239
774347,1971,0.15031419,-1.07979858
774347,1972,0.21734928,-0.05719356
774347,1973,0.29883927,0.00461256
774347,1974,0.43944794,-0.60127963
774347,1975,0.18222696,-1.05619099
774347,1976,0.14936648,-0.8536532
774347,1977,0.18869994,-0.51588912
774347,1978,0.19997264,-0.72391543
774347,1979,0.21197177,-0.45295581
774347,1980,0.20042456,0.05067368
774347,1981,0.17449425,2.18020092
774347,1982,0.28525271,0.51258213
774347,1983,0.23932025,1.03647987
774347,1984,0.29105504,2.62686842
774347,1985,0.35383997,1.71699494
775371,1951,0.30406707,2.30506364
775371,1952,0.28208474,3.65518007
775371,1953,0.11845126,2.82623075
775371,1954,0.2277241,3.53593151
775371,1955,0.22000248,7.65784726
775371,1956,0.30715221,12.62497575
775371,1957,0.32897876,8.84520174
775371,1958,0.1276794,4.96654077
775371,1959,0.17795893,9.3871941
775371,1960,0.25458302,14.64396014
775371,1961,0.17538016,10.3318828
775371,1962,0.15736697,8.6466945
775371,1963,0.17633254,6.43425696
775371,1964,0.20770173,6.77125841
775371,1965,0.27224786,8.86267802
775371,1966,0.26615579,7.45439587
775371,1967,0.196796,2.50063798
775371,1968,0.17567025,2.78432568
775371,1969,0.21570852,3.37696669
775371,1970,0.28066005,1.45896361
775371,1971,0.26610661,1.41133179
775371,1972,0.17996292,1.90823314
775371,1973,0.20729557,3.71739128
775371,1974,0.25289815,2.3464605
775371,1975,0.20609013,0.25769942
775371,1976,0.14865098,0.56373205
775371,1977,0.1020493,0.22708999
775371,1978,0.08581442,-0.75048535
775371,1979,0.15903955,-0.99655788
775371,1980,0.10342631,-0.65836584
775371,1981,0.17694136,-0.93926005
775371,1982,0.11794939,-0.63298945
775371,1983,0.07345485,-0.31190884
775371,1984,0.1401642,0.71423446
775371,1985,0.16354327,0.68701681
784015,1951,0.12295889,-1.80493954
784015,1952,0.06402886,-2.17477589
784015,1953,0.06520341,-2.37987863
784015,1954,0.11661445,-2.9535027
784015,1955,0.12488457,-1.98846865
784015,1956,0.12539215,-2.01735502
784015,1957,0.24631799,-1.00815163
784015,1958,0.41890512,-1.6926705
784015,1959,0.21157521,0.88710605
784015,1960,0.20849075,-0.33236161
784015,1961,0.14495116,-0.56807716
784015,1962,0.11857371,1.86371343
784015,1963,0.11664599,-0.39625683
784015,1964,0.13200161,-1.54893468
784015,1965,0.16847482,-0.81119049
784015,1966,0.2579344,8.346141
784015,1967,0.54792271,11.18709871
784015,1968,0.35967625,11.99274865
784015,1969,0.35708541,6.75765128
784015,1970,0.33588671,0.58485358
784015,1971,0.15075129,-0.63514443
784015,1972,0.13729478,-0.50959653
784015,1973,0.21288204,-0.8326528
784015,1974,0.22069617,-1.81054924
784015,1975,0.23856482,-1.80206722
784015,1976,0.09988701,-1.42572521
784015,1977,0.15215664,-1.16898827
784015,1978,0.1296643,-1.48103626
784015,1979,0.10126632,-1.58450277
784015,1980,0.11045359,-1.48529559
784015,1981,0.15193736,-1.53769304
784015,1982,0.11214915,-1.50648966
784015,1983,0.07254195,-1.18199565
784015,1984,0.13720518,-1.08398905
784015,1985,0.23484206,-0.85781925
786514,1951,0.51753914,-0.9678167
786514,1952,0.19581821,-1.37273627
786514,1953,0.14736238,-1.55550281
786514,1954,0.22254715,-1.37860781
786514,1955,0.33939397,-1.21964094
786514,1956,0.1672381,-1.02579243
786514,1957,0.17476052,-0.89593511
786514,1958,0.09278606,-0.86198796
786514,1959,0.09144558,0.36823552
786514,1960,0.11142735,0.1087737
786514,1961,0.07796918,0.19748726
786514,1962,0.13105011,2.16507708
786514,1963,0.13138446,1.09845185
786514,1964,0.15403544,1.99858381
786514,1965,0.15038878,3.1508952
786514,1966,0.18785484,2.12408352
786514,1967,0.15341458,0.85725159
786514,1968,0.13033803,0.95417207
786514,1969,0.18884462,1.22794532
786514,1970,0.26844364,0.424823
786514,1971,0.26820127,1.07246301
786514,1972,0.27048728,0.74044147
786514,1973,0.23004613,0.84129974
786514,1974,0.23753927,0.20696204
786514,1975,0.16012111,-0.19015525
786514,1976,0.16255171,-0.07583952
786514,1977,0.24641672,-0.0225197
786514,1978,0.19587283,0.45452107
786514,1979,0.22819863,0.10874107
786514,1980,0.18773529,-0.18523688
786514,1981,0.17383248,-0.39347439
786514,1982,0.15839464,-0.55278395
786514,1983,0.16803762,-0.26064771
786514,1984,0.20724376,-0.14366838
786514,1985,0.17848121,-0.05381974
809877,1951,0.389677,1.91815392
809877,1952,0.09296618,2.55205969
809877,1953,0.30825808,3.41692867
809877,1954,0.34644143,3.54273732
809877,1955,0.27496843,7.56245535
809877,1956,0.21179558,7.41271885
809877,1957,0.14666103,4.82120697
809877,1958,0.0700212,3.93540003
809877,1959,0.09425174,5.6073661
809877,1960,0.1889177,5.8803246
809877,1961,0.12777519,5.35568802
809877,1962,0.09443393,9.69096642
809877,1963,0.10508346,6.59865582
809877,1964,0.26611333,7.26782064
809877,1965,0.2125461,4.98540873
809877,1966,0.20456858,5.44674668
809877,1967,0.19641783,2.63559984
809877,1968,0.12260863,3.2383788
809877,1969,0.14997354,3.55700576
809877,1970,0.14274423,3.19130026
809877,1971,0.09049942,1.49485561
809877,1972,0.08521857,0.29521727
809877,1973,0.13552755,0.01736803
809877,1974,0.20058578,-0.12583228
809877,1975,0.2145202,-0.53577982
809877,1976,0.17265165,-0.48239519
809877,1977,0.11966045,-0.16182456
809877,1978,0.09884414,-0.6835461
809877,1979,0.12010904,-0.87671476
809877,1980,0.14388735,-0.81525481
809877,1981,0.15550469,-0.79594884
809877,1982,0.16323999,-1.05773084
809877,1983,0.09480281,-0.88406865
809877,1984,0.12062881,-0.32502276
809877,1985,0.19552782,-0.08619167
832377,1951,0.12011711,8.25066969
832377,1952,0.02437046,8.06079346
832377,1953,0.12474239,9.23141148
832377,1954,0.13674513,9.56678454
832377,1955,0.29996028,24.99321162
832377,1956,0.3224404,28.53680281
832377,1957,0.2369631,23.9405612
832377,1958,0.08610038,21.14104434
832377,1959,0.15436039,37.44392975
832377,1960,0.22137984,62.98401515
832377,1961,0.1181937,41.66604983
832377,1962,0.14174444,65.56106516
832377,1963,0.16009788,54.54401733
832377,1964,0.25854617,47.78282468
832377,1965,0.26950757,43.37282032
832377,1966,0.20388592,38.51662491
832377,1967,0.15918946,20.54867767
832377,1968,0.13836122,19.59579706
832377,1969,0.15822198,18.17515062
832377,1970,0.19181451,14.2916558
832377,1971,0.15884034,12.31529983
832377,1972,0.14613644,12.59665869
832377,1973,0.13546875,11.35410319
832377,1974,0.17526165,8.23927525
832377,1975,0.14315008,5.85145072
832377,1976,0.18968383,6.74417859
832377,1977,0.19395221,8.45337499
832377,1978,0.24862232,9.43582987
832377,1979,0.24361886,14.82674354
832377,1980,0.28311168,16.38472166
832377,1981,0.30215166,16.94849406
832377,1982,0.30713237,9.2363561
832377,1983,0.21464085,7.88383353
832377,1984,0.20328746,5.12905193
832377,1985,0.19156794,3.40963439
852206,1951,0.2108026,1.49095408
852206,1952,0.18360719,4.07342869
852206,1953,0.1411109,4.21481118
852206,1954,0.17350548,1.81669757
852206,1955,0.33847556,7.1362902
852206,1956,0.29758055,8.79445593
852206,1957,0.32115269,14.14482505
852206,1958,0.05329813,5.80605264
852206,1959,0.04645072,10.88454145
852206,1960,0.17292003,15.25094206
852206,1961,0.0553278,10.75126253
852206,1962,0.10582258,13.11494913
852206,1963,0.13779719,18.3068731
852206,1964,0.1111242,25.13810149
852206,1965,0.14036673,31.45946594
852206,1966,0.08059947,39.63922165
852206,1967,0.15702759,25.94325013
852206,1968,0.18453832,32.68559324
852206,1969,0.24188773,27.85384904
852206,1970,0.20996493,18.74420574
852206,1971,0.16424253,18.75539753
852206,1972,0.32938335,25.56265399
852206,1973,0.22078105,21.90222509
852206,1974,0.19793981,12.23704991
852206,1975,0.10908302,3.65392392
852206,1976,0.16294903,5.96958771
852206,1977,0.22410422,7.82726811
852206,1978,0.29056568,5.30152676
852206,1979,0.20732641,1.92248579
852206,1980,0.34349136,1.8881668
852206,1981,0.16314109,1.8930444
852206,1982,0.14488541,1.40400048
852206,1983,0.18840873,1.81619793
852206,1984,0.14494847,2.40748022
852206,1985,0.17011013,2.08570477
853734,1951,0.15779339,-0.99248711
853734,1952,0.11001,-0.94277729
853734,1953,0.12974652,-1.13543112
853734,1954,0.12848355,-1.35115146
853734,1955,0.15104022,-0.96614697
853734,1956,0.14172926,-0.99673043
853734,1957,0.17166233,-0.55669269
853734,1958,0.09972377,-0.94611747
853734,1959,0.09830833,-0.48818016
853734,1960,0.08509435,-0.73104402
853734,1961,0.0720976,-0.81405972
853734,1962,0.09508311,-0.7367931
853734,1963,0.10182338,-0.87654764
853734,1964,0.11364548,-0.30204535
853734,1965,0.19546509,0.45641439
853734,1966,0.1383631,1.31184926
853734,1967,0.12463453,1.21668941
853734,1968,0.17750654,1.61678013
853734,1969,0.28057869,1.53649508
853734,1970,0.25605936,1.10919582
853734,1971,0.16267098,0.68730283
853734,1972,0.10932037,0.51811443
853734,1973,0.15472135,0.44950141
853734,1974,0.36319078,2.61826745
853734,1975,0.4441033,0.9349326
853734,1976,0.32613557,0.6212247
853734,1977,0.18140211,0.69872963
853734,1978,0.11390965,0.72657851
853734,1979,0.08399018,0.92563519
853734,1980,0.12469296,1.95651703
853734,1981,0.361128,2.95912511
853734,1982,0.1846055,0.3755537
853734,1983,0.15179817,-0.08366313
853734,1984,0.14020073,0.08492112
853734,1985,0.14018659,-0.04620127
854616,1951,0.11747927,-0.39477189
854616,1952,0.08341569,-0.95918355
854616,1953,0.09817532,-1.25412616
854616,1954,0.12084599,-1.63154548
854616,1955,0.13156067,-1.22540142
854616,1956,0.13659441,-0.81180765
854616,1957,0.17604976,-1.07592812
854616,1958,0.09660054,-1.70549235
854616,1959,0.08568075,-1.28052949
854616,1960,0.13443594,-0.2078269
854616,1961,0.18831303,-1.88910003
854616,1962,0.11478476,-0.72475391
854616,1963,0.23920352,-1.42888464
854616,1964,0.19773123,-0.84828453
854616,1965,0.14824184,-0.32339323
854616,1966,0.19185919,0.28013183
854616,1967,0.21748268,-0.12665979
854616,1968,0.13287377,1.38969425
854616,1969,0.17244913,2.59819266
854616,1970,0.16823773,0.74994816
854616,1971,0.18035434,1.07931063
854616,1972,0.21746768,2.09202939
854616,1973,0.24276971,3.61982005
854616,1974,0.19588101,0.47127502
854616,1975,0.08235955,-1.21237589
854616,1976,0.08883752,-0.79280438
854616,1977,0.12636909,0.04202349
854616,1978,0.1748664,-0.34207275
854616,1979,0.20022267,-0.47582554
854616,1980,0.17177475,1.02130298
854616,1981,0.16958498,0.18529822
854616,1982,0.12473993,0.01682604
854616,1983,0.11932093,1.00809519
854616,1984,0.12110734,1.26671831
854616,1985,0.11255785,0.90089784
859264,1951,0.09670284,2.44577545
859264,1952,0.09814547,2.62440543
859264,1953,0.09032497,1.76352516
859264,1954,0.05717069,1.918312
859264,1955,0.06790909,3.28815456
859264,1956,0.12592727,6.35282553
859264,1957,0.11867705,4.71806153
859264,1958,0.12277432,5.1594526
859264,1959,0.09295208,10.63979365
859264,1960,0.08647307,11.49896529
859264,1961,0.07401277,16.05650372
859264,1962,0.06207274,21.70336748
859264,1963,0.12450711,18.12891152
859264,1964,0.11973317,17.94570643
859264,1965,0.11973538,18.41154794
859264,1966,0.22812941,25.3797203
859264,1967,0.16474511,19.65510704
859264,1968,0.14653832,27.20646295
859264,1969,0.14003041,26.55362495
859264,1970,0.16092132,25.27696912
859264,1971,0.1340552,20.25880707
859264,1972,0.13619324,22.88179565
859264,1973,0.1960083,24.23502534
859264,1974,0.16265881,14.17072169
859264,1975,0.16523415,9.80528212
859264,1976,0.12457311,4.73757732
859264,1977,0.12848598,3.16872022
859264,1978,0.11136765,1.59059392
859264,1979,0.1510847,1.37431228
859264,1980,0.15496185,1.971484
859264,1981,0.14607901,1.9528222
859264,1982,0.13562718,1.30071846
859264,1983,0.10778225,0.97027032
859264,1984,0.12231338,1.68474224
859264,1985,0.12078357,1.88012384
860163,1951,0.22913532,-0.02828942
860163,1952,0.22941239,-0.54619477
860163,1953,0.03424136,-1.02051219
860163,1954,0.03164227,-1.83865295
860163,1955,0.07668318,-1.61348078
860163,1956,0.25802678,-1.85421619
860163,1957,0.04147742,-2.19911739
860163,1958,0.05168402,-2.53677432
860163,1959,0.09009578,-1.7901558
860163,1960,0.13696011,-1.49494957
860163,1961,0.08469318,-2.08462509
860163,1962,0.15028413,-1.542908
860163,1963,0.15497595,-1.67655219
860163,1964,0.14492183,-1.16422514
860163,1965,0.15048487,-0.59167433
860163,1966,0.22145839,0.72291673
860163,1967,0.19616936,-1.19732953
860163,1968,0.09682774,-0.63675642
860163,1969,0.13109225,0.02774142
860163,1970,0.09898338,-1.55762736
860163,1971,0.10128309,-1.57237547
860163,1972,0.08288325,-1.73970553
860163,1973,0.12570056,-1.44319996
860163,1974,0.12857725,-1.91364706
860163,1975,0.11663994,-2.0663229
860163,1976,0.08702199,-1.61432908
860163,1977,0.11877394,-1.60628083
860163,1978,0.12167723,-1.89808502
860163,1979,0.11825942,-1.86752634
860163,1980,0.12280092,-1.75490303
860163,1981,0.12581762,-1.66680685
860163,1982,0.10359528,-1.44654552
860163,1983,0.1430986,-1.13894646
860163,1984,0.09536168,-1.13191867
860163,1985,0.05737663,-1.13191176
860486,1951,0.10299396,-2.53685161
860486,1952,0.08988229,-2.02255179
860486,1953,0.14750262,-1.76989548
860486,1954,0.16258117,-2.13291103
860486,1955,0.08948296,-1.07867661
860486,1956,0.08974989,0.7722959
860486,1957,0.10001385,-0.04780403
860486,1958,0.09571522,-1.08986152
860486,1959,0.08470296,1.87456937
860486,1960,0.10919903,5.38406209
860486,1961,0.19888317,2.62979595
860486,1962,0.15898228,4.74488724
860486,1963,0.13146681,3.8914416
860486,1964,0.14904126,4.85533098
860486,1965,0.1788923,4.34619619
860486,1966,0.10838541,4.11822299
860486,1967,0.12555075,1.58004275
860486,1968,0.17857291,3.80204547
860486,1969,0.14505459,7.18724884
860486,1970,0.16004126,2.48774763
860486,1971,0.12462416,0.93960332
860486,1972,0.1436342,1.81369594
860486,1973,0.10774603,1.33686485
860486,1974,0.09140291,-0.61487166
860486,1975,0.06861788,-2.02358754
860486,1976,0.09824772,-1.20956458
860486,1977,0.10584009,-0.10918529
860486,1978,0.10765364,-1.01153163
860486,1979,0.13066293,-1.4240669
860486,1980,0.08840173,-0.7935064
860486,1981,0.05856638,-1.24432869
860486,1982,0.04691704,-1.40906054
860486,1983,0.03323778,-1.21200848
860486,1984,0.0571742,-0.63763094
860486,1985,0.05877476,-0.35335355
862097,1951,0.28608328,-1.95022186
862097,1952,0.14466324,-1.56533448
862097,1953,0.13797549,-1.16891387
862097,1954,0.32747257,-0.7344037
862097,1955,0.28177673,-0.63852948
862097,1956,0.2438741,0.69325786
862097,1957,0.30050329,0.0782169
862097,1958,0.26834662,-0.6106012
862097,1959,0.32330582,1.54479129
862097,1960,0.28191215,4.25454445
862097,1961,0.25775991,4.26636075
862097,1962,0.24901319,4.87655613
862097,1963,0.16280273,1.71496202
862097,1964,0.11912321,1.41490041
862097,1965,0.11578697,1.93835171
862097,1966,0.16020174,1.10169525
862097,1967,0.20635904,0.58702194
862097,1968,0.22667267,1.18122811
862097,1969,0.20139289,1.59358624
862097,1970,0.14743297,0.72502692
862097,1971,0.28472736,0.48157969
862097,1972,0.10737579,0.31053658
862097,1973,0.10952595,-0.08239509
862097,1974,0.10388476,-0.30119436
862097,1975,0.12770938,-0.83729308
862097,1976,0.1261461,-0.58398424
862097,1977,0.10640948,-0.71496631
862097,1978,0.1255943,-0.90270223
862097,1979,0.13699576,-0.39463308
862097,1980,0.11232001,-0.57013839
862097,1981,0.09265216,-0.70971664
862097,1982,0.19153284,-0.77326652
862097,1983,0.28532347,0.22880491
862097,1984,0.22819352,1.15830992
862097,1985,0.27717438,0.78542754
867323,1951,0.18492492,0.00192341
867323,1952,0.32574593,-0.35786989
867323,1953,0.15200253,-1.16716041
867323,1954,0.16834219,-1.3406693
867323,1955,0.43850909,2.42059196
867323,1956,0.33211744,6.33472999
867323,1957,0.20130236,4.4929777
867323,1958,0.18944115,-0.22257071
867323,1959,0.23041225,3.11540275
867323,1960,0.06287734,2.12522412
867323,1961,0.16625898,1.18628172
867323,1962,0.17127044,0.90796244
867323,1963,0.14193112,0.98272871
867323,1964,0.1849549,0.64385564
867323,1965,0.55150223,0.03651719
867323,1966,0.46373818,2.75375734
867323,1967,0.61088912,4.47182769
867323,1968,0.35134168,11.50663703
867323,1969,0.16112302,6.19635683
867323,1970,0.15628776,1.16449182
867323,1971,0.20392656,-0.08087165
867323,1972,0.20224001,0.85545057
867323,1973,0.23611182,1.31243011
867323,1974,0.30654391,0.47474155
867323,1975,0.19819644,-0.67016955
867323,1976,0.20053828,-0.55688484
867323,1977,0.18443124,0.44508655
867323,1978,0.17051407,0.15602857
867323,1979,0.16116688,0.28994106
867323,1980,0.20542768,1.77650329
867323,1981,0.20666395,3.41485256
867323,1982,0.17155983,1.26786581
867323,1983,0.20229418,1.37283307
867323,1984,0.25428661,1.57299416
867323,1985,0.29562126,1.01500847
872649,1951,0.34695469,-0.4546445
872649,1952,0.23289538,-0.04966531
872649,1953,0.17592143,0.4818525
872649,1954,0.18371609,-0.19726224
872649,1955,0.25440417,3.33772804
872649,1956,0.32316271,3.27375881
872649,1957,0.23264312,4.0033326
872649,1958,0.17498804,0.80465828
872649,1959,0.20466577,3.26819932
872649,1960,0.19779038,2.0411908
872649,1961,0.13234559,2.1210985
872649,1962,0.27505904,2.26874951
872649,1963,0.1323593,1.35672949
872649,1964,0.18534429,0.5665484
872649,1965,0.24040437,1.54704398
872649,1966,0.29312557,3.7516228
872649,1967,0.25512127,3.00670625
872649,1968,0.28552765,11.44938347
872649,1969,0.28561557,8.1140265
872649,1970,0.23151186,4.46475418
872649,1971,0.22545089,2.96886878
872649,1972,0.18329497,1.71614499
872649,1973,0.23626355,1.99186684
872649,1974,0.25475507,-0.47374357
